,wk_date,total_specimens,total_flu,total_a,ah1.int,a2009h1n1.int,ah3.int,propa.h1,propa.2009h1n1,propa.h3,total_b,prop.pos,prop.b,prop.ah1,prop.ah3,prop.a2009
1119,6/7/20,6069,22,10,0,10,0,0,1,0,12,0.003624979,0.001977261,0,0,0.001647718
1120,6/14/20,5648,20,12,0,11.07692308,0.923076923,0,0.923076923,0.076923077,8,0.003541076,0.001416431,0,0.000163434,0.001961212
1121,6/21/20,5882,19,12,0,10.15384615,1.846153846,0,0.846153846,0.153846154,7,0.003230194,0.001190071,0,0.000313865,0.001726257
1122,6/28/20,6459,13,8,0,6.153846154,1.846153846,0,0.769230769,0.230769231,5,0.002012695,0.000774114,0,0.000285827,0.000952755
1123,7/5/20,6587,13,7,0,4.846153846,2.153846154,0,0.692307692,0.307692308,6,0.001973584,0.000910885,0,0.000326984,0.000735715
1124,7/12/20,6434,23,11,0,6.769230769,4.230769231,0,0.615384615,0.384615385,12,0.003574759,0.001865092,0,0.000657564,0.001052103
1125,7/19/20,6302,11,7,0,3.769230769,3.230769231,0,0.538461538,0.461538462,4,0.001745478,0.000634719,0,0.000512658,0.000598101
1126,7/26/20,6314,8,3,0,1.384615385,1.615384615,0,0.461538462,0.538461538,5,0.001267026,0.000791891,0,0.000255842,0.000219293
1127,8/2/20,6516,11,7,0,2.692307692,4.307692308,0,0.384615385,0.615384615,4,0.001688152,0.000613874,0,0.000661095,0.000413184
1128,8/9/20,6253,9,4,0,1.230769231,2.769230769,0,0.307692308,0.692307692,5,0.001439309,0.000799616,0,0.000442864,0.000196829
1129,8/16/20,6459,14,6,0,1.384615385,4.615384615,0,0.230769231,0.769230769,8,0.002167518,0.001238582,0,0.000714566,0.00021437
1130,8/23/20,8800,20,7,0,1.076923077,5.923076923,0,0.153846154,0.846153846,13,0.002272727,0.001477273,0,0.000673077,0.000122378
1131,8/30/20,9120,16,9,0,0.692307692,8.307692308,0,0.076923077,0.923076923,7,0.001754386,0.000767544,0,0.000910931,7.59E-05
1132,9/6/20,7218,14,8,0,0,8,0,0,1,6,0.001939595,0.000831255,0,0.00110834,0
1133,9/13/20,8300,33,15,0,2.25,12.75,0,0.15,0.85,18,0.003975904,0.002168675,0,0.001536145,0.000271084
1134,9/20/20,11820,21,12,0,3.6,8.4,0,0.3,0.7,9,0.00177665,0.000761421,0,0.00071066,0.000304569
1135,9/27/20,23825,45,22,0,9.9,12.1,0,0.45,0.55,23,0.001888772,0.000965373,0,0.00050787,0.00041553
1136,10/4/20,27162,72,38,0,22.8,15.2,0,0.6,0.4,34,0.002650762,0.001251749,0,0.000559605,0.000839408
1137,10/11/20,26512,63,32,0,0,32,0,0,1,31,0.002376282,0.001169282,0,0.001207001,0
1138,10/18/20,32355,59,34,0,17,17,0,0.5,0.5,25,0.00182352,0.000772678,0,0.000525421,0.000525421
1139,10/25/20,40976,65,30,0,0,30,0,0,1,35,0.001586294,0.000854159,0,0.000732136,0
1140,11/1/20,53687,72,38,0,0,38,0,0,1,34,0.001341107,0.0006333,0,0.000707806,0
1141,11/8/20,60672,95,45,0,19.28571429,25.71428571,0,0.428571429,0.571428571,50,0.001565796,0.000824103,0,0.000423825,0.000317868
1142,11/15/20,58002,95,37,0,0,37,0,0,1,58,0.001637875,0.000999966,0,0.000637909,0
1143,11/22/20,46506,66,27,0,27,0,0,1,0,39,0.001419172,0.000838601,0,0,0.00058057
1144,11/29/20,60210,110,36,0,27,9,0,0.75,0.25,74,0.001826939,0.001229032,0,0.000149477,0.00044843
1145,12/6/20,58278,119,40,0,20,20,0,0.5,0.5,79,0.002041937,0.001355572,0,0.000343183,0.000343183
1146,12/13/20,56096,126,41,0,18.22222222,22.77777778,0,0.444444444,0.555555556,85,0.002246149,0.00151526,0,0.00040605,0.00032484
1147,12/20/20,48785,105,36,0,14,22,0,0.388888889,0.611111111,69,0.002152301,0.001414369,0,0.000450958,0.000286973
1148,12/27/20,51753,119,43,0,14.33333333,28.66666667,0,0.333333333,0.666666667,76,0.002299384,0.001468514,0,0.000553913,0.000276957
1149,1/3/21,62535,135,36,0,0,36,0,0,1,99,0.002158791,0.001583113,0,0.000575678,0
1150,1/10/21,57507,81,29,0,0,29,0,0,1,52,0.001408524,0.000904238,0,0.000504286,0
1151,1/17/21,52902,87,24,0,0,24,0,0,1,63,0.00164455,0.001190881,0,0.000453669,0
1152,1/24/21,49673,66,15,0,15,0,0,1,0,51,0.00132869,0.001026715,0,0,0.000301975
1153,1/31/21,52853,81,25,0,21.875,3.125,0,0.875,0.125,56,0.001532553,0.001059543,0,5.91E-05,0.000413884
1154,2/7/21,51235,50,13,0,9.75,3.25,0,0.75,0.25,37,0.000975895,0.000722163,0,6.34E-05,0.0001903
1155,2/14/21,45839,46,22,0,13.75,8.25,0,0.625,0.375,24,0.001003512,0.000523572,0,0.000179978,0.000299963
1156,2/21/21,50937,50,20,0,10,10,0,0.5,0.5,30,0.000981605,0.000588963,0,0.000196321,0.000196321
1157,2/28/21,48995,33,16,0,12,4,0,0.75,0.25,17,0.000673538,0.000346974,0,8.16E-05,0.000244923
1158,3/7/21,51129,40,17,0,17,0,0,1,0,23,0.000782335,0.000449843,0,0,0.000332492
1159,3/14/21,49302,52,31,0,0,31,0,0,1,21,0.001054724,0.000425946,0,0.000628778,0
1160,3/21/21,50703,31,14,0,4.666666667,9.333333333,0,0.333333333,0.666666667,17,0.000611404,0.000335286,0,0.000184079,9.20E-05
1161,3/28/21,45775,28,18,0,12,6,0,0.666666667,0.333333333,10,0.000611688,0.00021846,0,0.000131076,0.000262152
1162,4/4/21,45671,25,11,0,11,0,0,1,0,14,0.000547393,0.00030654,0,0,0.000240853
1163,4/11/21,45781,28,13,0,6.5,6.5,0,0.5,0.5,15,0.000611607,0.000327647,0,0.00014198,0.00014198
1164,4/18/21,42965,29,12,0,6.857142857,5.142857143,0,0.571428571,0.428571429,17,0.000674968,0.000395671,0,0.000119699,0.000159598
1165,4/25/21,44048,27,17,0,10.92857143,6.071428571,0,0.642857143,0.357142857,10,0.000612968,0.000227025,0,0.000137837,0.000248106
1166,5/2/21,40979,26,10,0,7.142857143,2.857142857,0,0.714285714,0.285714286,16,0.000634471,0.000390444,0,6.97E-05,0.000174305
1167,5/9/21,38431,30,17,0,13.35714286,3.642857143,0,0.785714286,0.214285714,13,0.00078062,0.000338269,0,9.48E-05,0.000347562
1168,5/16/21,38481,49,24,0,20.57142857,3.428571429,0,0.857142857,0.142857143,25,0.001273356,0.000649671,0,8.91E-05,0.000534587
1169,5/23/21,33444,37,14,0,13,1,0,0.928571429,0.071428571,23,0.001106327,0.000687717,0,2.99E-05,0.000388709
1170,5/30/21,30684,26,10,0,10,0,0,1,0,16,0.000847347,0.000521444,0,0,0.000325903
1171,6/6/21,30885,28,10,0,5,5,0,0.5,0.5,18,0.000906589,0.000582807,0,0.000161891,0.000161891
1172,6/13/21,30011,30,18,0,0,18,0,0,1,12,0.000999633,0.000399853,0,0.00059978,0
1173,6/20/21,28656,31,13,0,13,0,0,1,0,18,0.001081798,0.000628141,0,0,0.000453657
1174,6/27/21,30037,17,4,0,3,1,0,0.75,0.25,13,0.000565969,0.0004328,0,3.33E-05,9.99E-05
1175,7/4/21,31751,19,9,0,4.5,4.5,0,0.5,0.5,10,0.000598406,0.000314951,0,0.000141728,0.000141728
1176,7/11/21,35189,36,17,0,0,17,0,0,1,19,0.001023047,0.000539941,0,0.000483106,0
1177,7/18/21,36268,20,7,0,0,7,0,0,1,13,0.00055145,0.000358443,0,0.000193008,0
1178,7/25/21,39541,26,14,0,7,7,0,0.5,0.5,12,0.000657545,0.000303482,0,0.000177031,0.000177031
1179,8/1/21,42408,37,19,0,0,19,0,0,1,18,0.000872477,0.000424448,0,0.000448029,0
1180,8/8/21,51293,22,11,0,0,11,0,0,1,11,0.000428908,0.000214454,0,0.000214454,0
1181,8/15/21,55198,30,19,0,0,19,0,0,1,11,0.000543498,0.000199283,0,0.000344215,0
1182,8/22/21,64227,33,19,0,19,0,0,1,0,14,0.000513803,0.000217977,0,0,0.000295826
1183,8/29/21,66096,40,25,0,25,0,0,1,0,15,0.00060518,0.000226943,0,0,0.000378238
1184,9/5/21,57876,27,17,0,9.714285714,7.285714286,0,0.571428571,0.428571429,10,0.000466515,0.000172783,0,0.000125885,0.000167847
1185,9/12/21,64719,39,21,0,3,18,0,0.142857143,0.857142857,18,0.000602605,0.000278125,0,0.000278125,4.64E-05
1186,9/19/21,60515,60,43,0,5.16,37.84,0,0.12,0.88,17,0.00099149,0.000280922,0,0.0006253,8.53E-05
1187,9/26/21,62328,95,69,0,0,69,0,0,1,26,0.001524195,0.000417148,0,0.001107047,0
1188,10/3/21,68887,163,128,0,1.471264368,126.5287356,0,0.011494253,0.988505747,35,0.002366194,0.000508078,0,0.001836758,2.14E-05
1189,10/10/21,65038,156,116,0,0,116,0,0,1,40,0.002398598,0.000615025,0,0.001783573,0
1190,10/17/21,72947,126,81,0,0,81,0,0,1,45,0.001727281,0.000616886,0,0.001110395,0
1191,10/24/21,76301,197,154,0,0,154,0,0,1,43,0.00258188,0.000563557,0,0.002018322,0
1192,10/31/21,80561,355,314,0,0,314,0,0,1,41,0.004406599,0.000508931,0,0.003897668,0
1193,11/7/21,85419,604,564,0,0,564,0,0,1,40,0.007071026,0.00046828,0,0.006602746,0
1194,11/14/21,96101,1255,1200,0,5.442176871,1194.557823,0,0.004535147,0.995464853,55,0.013059177,0.000572315,0,0.012430233,5.66E-05
1195,11/21/21,87527,1893,1848,0,3.581395349,1844.418605,0,0.001937984,0.998062016,45,0.021627612,0.000514127,0,0.021072567,4.09E-05
1196,11/28/21,109548,3374,3300,0,0,3300,0,0,1,74,0.030799284,0.000675503,0,0.030123781,0
1197,12/5/21,126586,5066,5015,0,0,5015,0,0,1,51,0.040020223,0.000402888,0,0.039617335,0
1198,12/12/21,139216,7965,7901,0,0,7901,0,0,1,64,0.057213251,0.000459717,0,0.056753534,0
1199,12/19/21,155809,8182,8101,0,0,8101,0,0,1,81,0.052513013,0.000519867,0,0.051993145,0
1200,12/26/21,184341,7180,7069,0,0,7069,0,0,1,111,0.038949555,0.000602145,0,0.038347411,0
1201,1/2/22,212669,4530,4458,0,0,4458,0,0,1,72,0.021300707,0.000338554,0,0.020962152,0
1202,1/9/22,192282,3545,3472,0,0,3472,0,0,1,73,0.018436463,0.000379651,0,0.018056812,0
1203,1/16/22,151437,2875,2802,0,0,2802,0,0,1,73,0.018984792,0.000482049,0,0.018502744,0
1204,1/23/22,123170,2283,2232,0,0,2232,0,0,1,51,0.018535358,0.000414062,0,0.018121296,0
1205,1/30/22,93491,2063,2020,0,0,2020,0,0,1,43,0.022066295,0.000459937,0,0.021606358,0
1206,2/6/22,88455,2380,2340,0,0,2340,0,0,1,40,0.026906337,0.000452207,0,0.026454129,0
1207,2/13/22,82273,2963,2909,0,0,2909,0,0,1,54,0.036014245,0.000656351,0,0.035357894,0
1208,2/20/22,52872,1755,1736,0,0,1736,0,0,1,19,0.033193373,0.000359358,0,0.032834014,0
